black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow,red_blue_ratio,red_blue_dominance,red_green_ratio,red_green_dominance,red_yellow_ratio,red_yellow_dominance,red_purple_ratio,red_purple_dominance,blue_yellow_ratio,blue_yellow_dominance,blue_orange_ratio,blue_orange_dominance,blue_green_ratio,blue_green_dominance,blue_purple_ratio,blue_purple_dominance,yellow_purple_ratio,yellow_purple_dominance,yellow_green_ratio,yellow_green_dominance,yellow_orange_ratio,yellow_orange_dominance,green_purple_ratio,green_purple_dominance,green_orange_ratio,green_orange_dominance,purple_orange_ratio,purple_orange_dominance,black_white_ratio,black_white_dominance,black_grey_ratio,black_grey_dominance,black_brown_ratio,black_brown_dominance,white_grey_ratio,white_grey_dominance,white_brown_ratio,white_brown_dominance,grey_brown_ratio,grey_brown_dominance,red_orange_ratio,red_orange_dominance,orange_yellow_ratio,orange_yellow_dominance,blue_turquoise_ratio,blue_turquoise_dominance,green_turquoise_ratio,green_turquoise_dominance,purple_pink_ratio,purple_pink_dominance,red_pink_ratio,red_pink_dominance,red_green_complementary,blue_orange_complementary,yellow_purple_complementary,analogous_group_1,analogous_group_2,analogous_group_3,analogous_group_4,analogous_group_5,warm_colors_total,cool_colors_total,neutral_colors_total,warm_cool_balance,warm_cool_ratio,num_dominant_colors,palette_variance,primary_dominance,color_diversity,dominant_is_warm,dominant_is_cool,dominant_is_neutral,color_balance,emotion_group,url,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,sadness,surprise,trust,dominant_emotion
0.1773311302241528,0.0,0.12398678134491686,0.0,0.6986820884309304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9943889092195252,1.0,0.2025265718597056,0.0,0.591851519200103,1.0,0.0,0.0,0.0,0.0,0.8480796119727407,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.2028443161139835,0.6986820884309304,0.7100374510336194,0.0,0.0,1.0,0.7973583259144016,negative,synthetic_sample_450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.0,0.0,0.16342161574363703,0.0,0.836578384256363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8357426414504909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.24188518951493984,0.836578384256363,0.7111982942125962,0.0,0.0,1.0,0.7583564539431371,negative,synthetic_sample_451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.159461262361269,0.0,0.6370842185670589,0.0,0.15345451907167218,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9875737408068255,1.0,0.8266051282539599,0.7158249646820886,0.32864607047144534,0.28417503531791144,0.0,0.0,0.0,0.0,0.2836497579415538,0.28417503531791144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.95,0.05,50.0,2.0,0.23522236396353835,0.790538737638731,0.6977082661632682,0.0,0.0,1.0,0.7650126239475902,negative,synthetic_sample_452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.2877756099784054,0.0,0.6022083246911502,0.0,0.010916097520123083,0.09909996781032147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962106397143585,1.0,0.9827700725643498,1.0,0.329825534353823,0.090967479334359,0.0,0.0,0.0,0.0,0.05173505932371136,0.090967479334359,0.0,0.0,0.9900099066323244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09909996781032147,0.0,0.09909996781032147,0.0,0.0,0.0,0.09909996781032147,0.09909996781032147,0.0,0.9009000321896786,0.09909996781032147,99.09996780123114,3.090967479334359,0.19440021140949276,0.6567888122917656,0.7044083004117748,0.0,0.0,1.0,0.8057939948240593,negative,synthetic_sample_453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.8784380269355709,0.0,0.08156197306442903,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9988594802800782,1.0,0.9552850308786606,1.0,0.9140874373122397,1.0,0.0,0.0,0.0,0.0,0.35739980635698665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.2521011779227212,0.8784380269355709,0.7132905380583946,0.0,0.0,1.0,0.7481506714854662,negative,synthetic_sample_454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.12206968434697282,0.0,0.0,0.0,0.26936498326841074,0.0,0.0,0.0,0.0,0.0,0.6085653323846164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16683759182364868,0.0,0.31100918634696095,0.0,0.9918674039508782,1.0,0.6923931391470095,1.0,0.9983594575420707,1.0,0.9963012301947458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.1845124505680907,0.6085653323846164,0.6973042947915882,0.0,0.0,1.0,0.815671877473833,negative,synthetic_sample_455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.6168435107325192,0.0,0.11946115403528323,0.0,0.2636953352321975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9983814027030281,1.0,0.6997739392644472,1.0,0.8367301311506152,1.0,0.0,0.0,0.0,0.0,0.6866830793683395,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.18613285990724962,0.6168435107325192,0.6987417558695591,0.0,0.0,1.0,0.814053087839357,negative,synthetic_sample_456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.8640883629840351,0.0,0.0,0.0,0.09598331112831596,0.0,0.0,0.0,0.0,0.0,0.039928325887648934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9547147478310349,1.0,0.8990939768055815,1.0,0.9988421529461328,1.0,0.3050582214754537,0.0,0.9755667024878352,1.0,0.9888197387368524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.24781057352527294,0.8640883629840351,0.7135147788196887,0.0,0.0,1.0,0.7524369890937033,negative,synthetic_sample_457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.18828433925062701,0.0,0.0,0.0,0.6719175032504349,0.0,0.0,0.0,0.0,0.0,0.13979815749893823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720832060225086,1.0,0.21863255158183592,0.0,0.9947142773491379,1.0,0.17202111053691366,0.0,0.9928975476719645,1.0,0.9985138638179818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.1961356055234404,0.6719175032504349,0.7085265672054716,0.0,0.0,1.0,0.8040603345055031,negative,synthetic_sample_458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.43536552317306854,0.0,0.5049360942435299,0.0,0.0,0.0,0.05969838309112366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966696309286224,1.0,0.9966696309286224,1.0,0.4624334307004433,0.5077221435519652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05969838309112366,0.0,0.05969838309112366,0.0,0.9403016169088764,0.05969838309112366,59.69838288295758,3.0,0.20902960182762453,0.711041122783968,0.7061913277291805,0.0,0.0,1.0,0.7911792192474157,negative,synthetic_sample_459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.03723794469571261,0.0,0.0,0.0,0.5280971880147547,0.0,0.0,0.0,0.0,0.0,0.4346648665367638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07528573687756468,0.0,0.06580459772133751,0.0,0.9617517231522316,1.0,0.45147273657789977,0.0,0.9977046538133179,1.0,0.9981033264730583,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.247231074403177,0.18761111580160886,0.5280971880147547,0.6449456292802345,0.0,0.0,1.0,0.8125763075744074,negative,synthetic_sample_460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.9338775029618247,0.0,0.0,0.0,0.06612249703817535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989302198850604,1.0,0.9329445583363658,1.0,0.9989302198850604,1.0,0.0,0.0,0.0,0.0,0.9845834754752905,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8707499012725113,0.26854319620699885,0.9338775029618247,0.7127515666976544,0.0,0.0,1.0,0.7317250785746318,negative,synthetic_sample_461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.14917619565416196,0.0,0.0,0.0,0.850823804345838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933409940702845,1.0,0.1490271688211635,0.0,0.9933409940702845,1.0,0.0,0.0,0.0,0.0,0.998826047460143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.24547209306899942,0.850823804345838,0.7118275983192244,0.0,0.0,1.0,0.7547731334884774,negative,synthetic_sample_462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.5154421293337217,0.0,0.31253556891542156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1720223017508568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413855326541188,1.0,0.997947957763545,1.0,0.6131003609645617,1.0,0.9924277831945654,1.0,0.3313456414741776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.17296806156030642,0.5154421293337217,0.6543817602122207,0.0,0.0,1.0,0.8272047339064487,negative,synthetic_sample_463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.31640766630600237,0.0,0.22922299891800701,0.0,0.4543693347759906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968487509526206,1.0,0.41022872913021413,0.0,0.579246984582387,1.0,0.0,0.0,0.0,0.0,0.663544693941515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.1584911700819878,0.4543693347759906,0.6515566962478799,0.0,0.0,1.0,0.8416671628406205,negative,synthetic_sample_464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.14823771285873186,0.0,0.20592950851434927,0.0,0.23804425308387103,0.30592950851434925,0.0,0.0,0.0,0.0,0.10185901702869855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4106307837655766,0.5929508514349274,0.39956256809186214,0.5929508514349274,0.32155686072215683,0.5929508514349274,0.3554801499059708,0.0,0.32908337016073813,0.0,0.4881097125356514,0.40704914856507257,0.0,0.0,0.9967410829747045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30592950851434925,0.0,0.30592950851434925,0.0,0.0,0.0,0.30592950851434925,0.30592950851434925,0.0,0.6940704914856507,0.30592950851434925,305.92950851434927,4.592950851434927,0.12622035686324806,0.35070491485650723,0.6394752116179033,0.5929508514349274,0.0,0.40704914856507257,0.8739057377775287,negative,synthetic_sample_465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.7901339556251928,0.0,0.06541267173580793,0.0,0.14445337263899918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987353283041004,1.0,0.844423880756741,1.0,0.9223561799753887,1.0,0.0,0.0,0.0,0.0,0.6868875006676312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.2269050777889993,0.7901339556251928,0.7131831068044316,0.0,0.0,1.0,0.7733216002495072,negative,synthetic_sample_466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.48753719518333444,0.0,0.10249122669708376,0.0,0.37021273418780626,0.024115582465705138,0.015643261466070427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978465730573284,1.0,0.560455532479034,0.3910815366517607,0.8170171323468081,1.0,0.0,0.0,0.0,0.0,0.8164553976886599,1.0,0.0,0.0,0.5939219347932324,0.6089184633482393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024115582465705138,0.0,0.024115582465705138,0.0,0.0,0.015643261466070427,0.024115582465705138,0.03975884393177556,0.0,0.9602411560682245,0.03975884393177556,39.75884417534295,2.6089184633482394,0.17044980316117062,0.48753719518333444,0.6424061662941402,0.0,0.0,1.0,0.8297204769379141,negative,synthetic_sample_467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.4922743906966648,0.0,0.38897334429764835,0.0,0.1187522650362745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99797153333769,1.0,0.8042152030698481,1.0,0.5579006577083676,1.0,0.0,0.0,0.0,0.0,0.23319930196930344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.17178367026705302,0.4922743906966648,0.651634688870399,0.0,0.0,1.0,0.8283879411523681,negative,synthetic_sample_468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.8225813343270112,0.0,0.0,0.0,0.17741866567298872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987857567198566,1.0,0.8217595745740186,1.0,0.9987857567198566,1.0,0.0,0.0,0.0,0.0,0.9943917374110951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.23832932063615375,0.8225813343270112,0.710617174994457,0.0,0.0,1.0,0.7619087702115585,negative,synthetic_sample_469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.0,0.0,0.0,0.0,0.5957356705501284,0.07604717932489972,0.0,0.0,0.0,0.0,0.3282171501249717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354775126584268,0.0,0.9969557386818453,1.0,0.9983235990816851,1.0,0.0,0.0,0.9869773770802635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07604717932489972,0.0,0.07604717932489972,0.0,0.0,0.0,0.07604717932489972,0.07604717932489972,0.0,0.9239528206751003,0.07604717932489972,76.04717918698502,3.0,0.18719589766096909,0.5957356705501284,0.686213123766122,0.0,0.0,1.0,0.8129911116153337,negative,synthetic_sample_470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.18325190064224695,0.0,0.0,0.0,0.816748099357753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945692024779776,1.0,0.18306883199350535,0.0,0.9945692024779776,1.0,0.0,0.0,0.0,0.0,0.9987770889704255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.23690333906130517,0.816748099357753,0.7102963372891621,0.0,0.0,1.0,0.7633333273039294,negative,synthetic_sample_471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.1763562644686761,0.0,0.0,0.0,0.5205482994965737,0.0,0.0,0.0,0.0,0.0,0.30309543603475025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670833838700929,0.0,0.25276907209537397,0.0,0.994359454592126,1.0,0.3675891424760841,0.0,0.9967097155593135,1.0,0.998081871016225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.16807812851019138,0.5205482994965737,0.6776619767608771,0.0,0.0,1.0,0.8320897815006849,negative,synthetic_sample_472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.0,0.0,0.0,0.0,0.4043961026790185,0.0,0.0,0.0,0.0,0.0,0.5956038973209815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950088881584314,0.8691263392816502,0.9983163099426418,1.0,0.9975159454028187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.19946762703278584,0.5956038973209815,0.6643860604104015,0.0,0.0,1.0,0.8007316413935449,negative,synthetic_sample_473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.0,0.0,0.39060357909842913,0.0,0.6093964209015709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6087876328770901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.20014180515916527,0.6093964209015709,0.6721040929555604,0.0,0.0,1.0,0.8000581368245998,negative,synthetic_sample_474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.3026063266213823,0.0,0.6210905100679266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07630316331069113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099098923450233,1.0,0.9964748655671899,1.0,0.3316097464839022,0.0,0.982927466764443,1.0,0.11746173543446305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4537895413836392,0.1947177319034964,0.6210905100679266,0.6816105939931941,0.0,0.0,1.0,0.8054767909309883,negative,synthetic_sample_475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
0.0,0.0,0.0818025231673232,0.0,0.7745924304980305,0.0,0.0,0.0,0.0,0.0,0.14360504633464638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574138863951601,0.0,0.6322589164814265,1.0,0.9018619265841802,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.22308965831750205,0.7745924304980305,0.7120899852255222,0.0,0.0,1.0,0.7771332079834747,negative,synthetic_sample_476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,synthetic
